,,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment
,,AUC,NES,MotifSimilarityQvalue,OrthologousIdentity,Annotation,Context,TargetGenes,RankAtMax
TF,MotifID,,,,,,,,
AT5G16600,AT5G16600_supp,0.09412304866850321,3.443064607577749,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G51680', 136.67307169209022), ('AT2G30490', 46.12635798802039), ('AT4G14010', 22.77404944433374), ('AT1G23800', 9.229880530378878), ('AT1G55210', 45.67713359667231), ('AT1G71880', 36.43672374867404), ('AT4G34230', 37.86848656631517)]",61
AT5G17260,AT5G17260_supp,0.06519742883379247,3.179208795010281,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT5G52270', 21.936121958201745), ('AT1G52315', 131.98668140304528), ('AT4G16640', 23.204642273316324), ('AT5G46530', 50.56997581579047), ('AT5G22870', 13.714015969456142), ('AT5G48690', 75.97006362909653), ('AT2G34530', 65.28782606278354), ('AT2G34540', 42.90556516268999), ('AT2G44930', 58.61810985953751), ('AT1G23530', 21.56226289122602), ('AT2G36650', 8.961581263492016), ('AT5G25370', 21.78672209647237), ('AT1G11570', 67.5154977157269), ('AT1G13195', 86.2307118376151), ('AT3G01680', 19.321536840532435), ('AT4G19050', 26.01303067917565), ('AT5G45520', 76.95074533515957), ('AT5G20870', 121.37791704287314), ('AT5G04890', 82.77413613361183), ('AT4G25000', 3.757474356739754), ('AT2G14620', 58.35669461892347), ('AT1G29520', 45.4435353784628), ('AT3G47180', 90.06655701764828), ('AT3G03200', 103.78682299953078), ('AT3G13590', 83.03918494485637), ('AT3G04030', 5.830351254995202)]",124
AT5G52830,AT5G52830_supp,0.08225108225108226,3.497667081526933,0.0,1.0,placeholder,"frozenset({'activating', 'top10perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G29995', 27.23839798576145), ('AT1G07175', 97.57528871512244), ('AT5G59990', 83.833504279315), ('AT5G53486', 49.61452560012677), ('AT1G78000', 12.054920613915174), ('AT1G59740', 36.23600374200984), ('AT4G10380', 40.88792542000319), ('AT3G54420', 91.79510612656712)]",45
AT1G07640,AT1G07640_supp,0.06451612903225806,4.8753649211246435,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G24260', 0.0894393641601597), ('AT1G60390', 21.215056504967077), ('AT5G56120', 0.4874976742468383), ('AT5G19260', 45.924790332992), ('AT1G69580', 1.7521230903455736), ('AT1G70470', 5.08386915509295), ('AT2G01913', 69.94154472186057), ('AT4G00460', 23.834232496390708), ('AT1G21140', 4.974328958048314), ('AT3G06020', 9.56254873864165), ('AT1G28400', 11.155050400623868), ('AT1G49470', 28.920721535214447), ('AT1G54410', 16.999538423271844), ('AT1G62045', 7.980331928710983), ('AT2G37590', 22.932204749837982), ('AT3G01680', 0.5894878076946566), ('AT3G16360', 0.1908873751801401), ('AT3G52900', 16.080544806104292), ('AT3G62690', 27.785329150526216), ('AT4G23410', 35.31206777811252), ('AT4G31840', 1.9391570737363224), ('AT4G34560', 35.73785137765946), ('AT4G39190', 42.28809159065715), ('AT5G23360', 43.26522342445931), ('AT5G24800', 76.58507050755517), ('AT5G40980', 17.330710254193175), ('AT5G44040', 2.1605692387953943), ('AT3G11930', 72.49747703772093), ('AT3G25980', 0.9921107564452868), ('AT5G67600', 88.43848784123985), ('AT1G10380', 27.13162452705537), ('AT1G20610', 1.1461039529079118), ('AT4G20270', 50.25862681727629), ('AT4G35190', 8.168802735818696), ('AT4G34600', 3.301336870623219), ('AT1G64700', 26.308355095568437), ('AT1G11185', 1.824665635320862), ('AT1G68430', 20.283581784024427), ('AT4G18340', 8.961217658480882), ('AT4G14020', 1.6098501669725775), ('AT4G08290', 4.712894036912993), ('AT4G02150', 0.5717368114680909), ('AT1G76310', 0.2873493416632706), ('AT1G77885', 42.87599015458929), ('AT3G60490', 15.587299227443705), ('AT3G51230', 0.7053527966634149), ('AT3G44220', 13.348986886513138), ('AT4G13600', 22.71914069502247), ('AT5G04230', 33.5988995914385), ('AT2G32880', 3.393300503978571), ('AT5G06720', 0.4976344098231635), ('AT1G20930', 0.9457121647767186), ('AT5G05160', 22.18076813666028), ('AT1G29160', 21.65514199906869), ('AT5G23810', 8.198478174424428), ('AT5G49320', 2.0456630332721515), ('AT1G07640', 1.0), ('AT5G20700', 6.794090669687583), ('AT5G64240', 1.2862530695417156), ('AT5G08350', 42.73282829421459), ('AT5G42146', 1.3117866420728546), ('AT2G47560', 16.39920687456931), ('AT2G37460', 14.721275448670443), ('AT1G14630', 3.8268729483532944), ('AT2G37880', 5.6721941857764175), ('AT3G63440', 2.277705642627041), ('AT3G63300', 11.536429729410145), ('AT3G61210', 2.2549289608249308), ('AT3G60840', 8.044132604806492), ('AT5G46871', 0.6262282129428561), ('AT3G57010', 3.2868039582743567), ('AT3G03270', 17.513207947129075), ('AT2G39510', 0.5759524129101797), ('AT3G47540', 9.678736663640818), ('AT2G46630', 1.031106587929957), ('AT4G00780', 0.6603582600253678), ('AT3G43430', 5.038129266484705), ('AT1G12080', 1.0518252291574564), ('AT3G15353', 36.61518229715525), ('AT3G14940', 2.306354442507752), ('AT3G07800', 1.240635026627024), ('AT4G01600', 2.3106253883934142), ('AT4G01440', 19.018855869871693), ('AT5G02460', 52.64832342765054), ('AT5G02380', 5.684266464307583), ('AT5G02260', 4.756740199191353), ('AT5G01910', 5.090165923902476), ('AT4G39770', 66.37786162083759), ('AT1G08160', 0.4295258060445684), ('AT4G36620', 8.983487291737912), ('AT5G12140', 19.21590499675584), ('AT5G17450', 12.914998354728148), ('AT5G22090', 6.209445646334601), ('AT4G32830', 0.7318172921467032), ('AT5G23350', 17.597496260121364), ('AT4G22050', 6.242709483280491), ('AT2G33560', 0.4837790036948018), ('AT4G19840', 1.7547721006298274), ('AT4G16000', 0.9646477691642196), ('AT4G15690', 2.1501049760452413), ('AT5G25490', 10.786265269688586), ('AT5G27690', 3.654066585461421), ('AT4G12400', 1.150894123948842), ('AT1G04330', 3.3565264700624646), ('AT4G00950', 20.33131266519071), ('AT3G44960', 32.82214594598327), ('AT1G01190', 0.551289642438386), ('AT1G32450', 0.4666439772028319), ('AT1G61820', 2.3234265796677933), ('AT1G29520', 0.4182565131683524), ('AT2G02130', 43.87411118826921), ('AT1G35910', 2.2035870312551205), ('AT1G79430', 18.949038231635303), ('AT1G78090', 12.214402596717058), ('AT1G22710', 15.101877803037816), ('AT1G70670', 50.08312677375351), ('AT1G50490', 1.2278078231541485), ('AT1G52140', 37.52881729033622), ('AT2G21060', 15.152950973991732), ('AT1G20680', 0.8974301022070021), ('AT1G55210', 15.96468501545505), ('AT2G22190', 3.06256983602827), ('AT2G26760', 0.9462113546187324), ('AT1G23530', 0.3737940275109965)]",384
AT1G32330,AT1G32330_supp,0.12667855020796198,6.1014972814826445,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G03070', 1.0240452639997466), ('AT5G52640', 3.12725846047764), ('AT5G51440', 2.280327910622694), ('AT2G26150', 1.1109007623974734), ('AT2G32120', 4.882869481224429), ('AT3G46230', 2.3170793626261688), ('AT4G17970', 0.9900460934818064), ('AT1G73010', 1.1359542618138092), ('AT1G59860', 1.131833901337978), ('AT4G10250', 2.3456562891120885), ('AT1G52560', 0.5316073285384117), ('AT4G25200', 1.031797318051591), ('AT2G46070', 1.866397403121664), ('AT1G21550', 5.015321823994928), ('AT1G16030', 4.776338485079365), ('AT5G48570', 2.158877363123614), ('AT1G07400', 1.626925567928732), ('AT2G20560', 2.3835741053648536)]",70
AT1G73360,AT1G73360_supp,0.0813692480359147,4.351523145995154,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT5G45670', 3.0030026480621625), ('AT1G27950', 0.268715030927857), ('AT5G36910', 1.954210560901276), ('AT4G18970', 0.672700362714758), ('AT2G42840', 0.6263498821835276), ('AT4G04890', 1.5560436012774514), ('AT1G55260', 0.790595189656835), ('AT4G24510', 0.8886577084536934), ('AT5G11160', 2.538089999738113)]",71
AT1G79180,AT1G79180_supp,0.13019079685746351,4.1766546317627,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G51680', 9.613201180188296), ('AT2G30490', 3.274477402012024), ('AT1G21520', 18.72783661680049), ('AT1G23800', 1.6821194217307849), ('AT1G31935', 0.6529286607202381), ('AT3G23810', 1.2464478408916555), ('AT2G44300', 30.507828335357097), ('AT1G60989', 2.298077743806336), ('AT3G53100', 4.981690755450471), ('AT2G37040', 6.80816292551004)]",150
AT2G23320,AT2G23320_supp,0.05595959595959596,3.307012064038026,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G39518', 1.1256517164450042), ('AT5G36925', 14.527339795802654), ('AT1G69900', 8.020385690049933), ('AT2G20875', 0.604320299257011), ('AT1G65845', 2.45996813393044), ('AT1G71697', 58.044727599387095), ('AT2G39980', 0.8916817442488367), ('AT5G25250', 0.1115118391618603), ('AT5G22250', 10.599798576098474), ('AT5G19230', 10.426912656222145), ('AT1G76070', 25.719740295179346), ('AT1G52200', 0.08848960331086), ('AT2G28570', 0.2472690673674635), ('AT2G27310', 19.00600960071557), ('AT5G05300', 8.506291287380233), ('AT2G40180', 33.05526921213369), ('AT1G55450', 119.72217169966775), ('AT5G01750', 4.285629724693299), ('AT2G20560', 1.2335625026862134), ('AT1G66090', 11.513537790509591), ('AT1G72060', 5.415365087148095), ('AT1G80450', 5.384115071212525), ('AT1G78850', 23.55724463264277), ('AT4G24510', 0.6521082403925428), ('AT1G76690', 11.620347718061767), ('AT5G05340', 1.1831175849638684), ('AT5G45340', 2.9730296548640878), ('AT3G55840', 6.104187776886361), ('AT3G22060', 9.106366068635335), ('AT2G47140', 4.695669101321644), ('AT1G05575', 27.7117187586127), ('AT5G64905', 4.57666572776193), ('AT1G02360', 6.332919718383154), ('AT3G17070', 5.2299165173717626), ('AT5G54500', 13.299407353114526), ('AT3G25780', 2.4502646699545743), ('AT3G07195', 0.7569061905303069)]",45
AT2G27300,AT2G27300_supp,0.06876052188552188,3.7157602734498694,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G52315', 3.4236715702669454), ('AT5G52270', 3.507155210033684), ('AT4G16640', 0.5996692188957671), ('AT5G46530', 60.48674121264085), ('AT2G44930', 48.949673352947), ('AT5G22870', 66.42303791198283), ('AT1G23530', 36.14373881430843), ('AT2G36650', 2.428054924876639), ('AT2G34530', 16.109050417834066), ('AT5G48690', 25.241215505735628), ('AT5G38610', 0.5500665861413911), ('AT2G34540', 24.83015952082784), ('AT5G25370', 2.060398428811363), ('AT3G01680', 37.3542125834997), ('AT5G45520', 9.70316444593198), ('AT1G13195', 1.2919665203436987), ('AT1G11570', 29.2224212745026), ('AT3G09350', 1.6966784628512543), ('AT4G19050', 40.09541206088896), ('AT5G04890', 3.1480845355990685), ('AT3G47180', 5.464041264784409), ('AT2G27740', 3.599629957167381), ('AT3G13590', 24.90468958459188), ('AT1G75720', 25.89574232647058), ('AT2G14620', 7.5034612349973155), ('AT4G28500', 31.3376162955446), ('AT5G20870', 4.36027766134272), ('AT3G04030', 7.070529790347452), ('AT4G25000', 25.785149346182347), ('AT5G50120', 34.70648680330378), ('AT3G12710', 6.748745878408822), ('AT1G29520', 41.0999409754671), ('AT3G03200', 11.864860251137909)]",124
AT3G01530,AT3G01530_supp,0.09259259259259259,3.7913237665988975,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT4G22485', 4.958730761343829), ('AT3G62930', 1.1226719559488283), ('AT1G35910', 2.44728509590429), ('AT4G22505', 3.5784895016880967), ('AT5G59330', 7.114669547718924)]",29
AT3G03200,AT3G03200_supp,0.06718068256529795,3.511338145650405,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G52315', 136.33710620112404), ('AT5G52270', 36.85184738655765), ('AT4G16640', 23.407082313539103), ('AT5G46530', 57.403628023570406), ('AT1G23530', 17.48389484594294), ('AT2G34530', 77.0110872389659), ('AT2G34540', 38.5794440911524), ('AT5G48690', 68.08918842838219), ('AT5G22870', 13.976944535480497), ('AT2G44930', 42.02311786401173), ('AT2G36650', 10.053618327519349), ('AT5G38610', 1.1948585973506842), ('AT5G25370', 30.395317303055734), ('AT1G11570', 57.2583727906823), ('AT5G45520', 80.58743332883296), ('AT1G13195', 77.92849628756262), ('AT4G19050', 16.34984447622769), ('AT3G01680', 9.690212405308634), ('AT4G28500', 3.1486742733665767), ('AT1G75720', 4.287880507215737), ('AT5G04890', 92.1136895436596), ('AT3G03200', 1.0), ('AT1G29520', 53.89582916506333), ('AT5G20870', 108.33569851953244), ('AT3G47180', 99.17177797675237), ('AT3G04030', 10.634983380353503), ('AT5G50120', 1.2619537700404857), ('AT2G14620', 49.290041996632425), ('AT3G13590', 92.5810299486243), ('AT4G25000', 5.861853659414123), ('AT3G56230', 0.474365889677501)]",124
AT3G09370,AT3G09370_supp,0.15685308368235198,8.194412277597994,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT2G26760', 17.024721443897818), ('AT1G03780', 20.83871439777385), ('AT1G76310', 9.639713954574455), ('AT1G53140', 0.639443763383519), ('AT4G24265', 3.36931271190616), ('AT3G51740', 11.3487820669509), ('AT5G25090', 12.008858695200136), ('AT5G03885', 11.65818511183202), ('AT4G35620', 14.097272119582955), ('AT3G05152', 6.300420262317042), ('AT4G28230', 15.12210150509798), ('AT1G14260', 11.536080397251215), ('AT1G08560', 13.552141575093966), ('AT5G15510', 12.90315314718251), ('AT3G02120', 8.581766857195031), ('AT5G56120', 22.21855306280048), ('AT5G03870', 10.959008350242929), ('AT5G06150', 18.00724083113774), ('AT3G05330', 13.424886035565317), ('AT3G11520', 9.203605179640778), ('AT3G14190', 18.08665632037668), ('AT3G15550', 9.613236162711347), ('AT3G02640', 16.9536787401171), ('AT3G16280', 11.568639886226585), ('AT2G45780', 4.2645786648623085), ('AT3G51280', 15.15774875333276), ('AT5G01910', 1.0885856052235383), ('AT4G17000', 9.150204167046557), ('AT4G14330', 13.904924781268148), ('AT4G32830', 12.330881033752014), ('AT4G33260', 24.883574726135883), ('AT4G33270', 23.84275582667285), ('AT4G02800', 11.090161401028356), ('AT4G01730', 5.5391423509731705), ('AT4G00460', 1.50884154804968), ('AT3G61118', 2.865464226755146), ('AT4G35730', 12.48832308062094), ('AT3G59765', 7.258187724003073), ('AT3G55660', 10.584385595876704), ('AT3G52110', 16.139322416062058), ('AT3G51720', 16.46800921242836), ('AT3G51230', 19.8268325793482), ('AT5G02490', 4.387635676507284), ('AT2G42110', 20.82356343375057), ('AT3G42725', 2.134137905155968), ('AT5G13840', 14.58319243267774), ('AT1G02730', 17.006669563493105), ('AT1G06490', 0.1806373002186502), ('AT1G12060', 2.364527343160815), ('AT1G16630', 10.200358895748828), ('AT1G18370', 11.63432610356322), ('AT1G20610', 6.793989978655237), ('AT1G20930', 3.778609147964831), ('AT1G23790', 13.409576950396742), ('AT1G30690', 12.033862691253765), ('AT1G31335', 10.93983369769508), ('AT5G47500', 1.9823793861611), ('AT5G45700', 13.912289296864218), ('AT2G37390', 2.982116069065839), ('AT1G51405', 0.4559357215700665), ('AT5G23400', 0.6495780946723075), ('AT2G33560', 9.49680021094146), ('AT5G16250', 14.192724190422526), ('AT5G17160', 2.8895027959163326), ('AT1G63100', 11.422986056183491), ('AT2G25060', 14.688982658211485), ('AT2G22610', 5.249239017997133), ('AT2G16270', 14.875801696397916), ('AT2G34190', 17.09643300451858), ('AT5G38300', 9.020399398232533), ('AT5G44040', 13.132502554947129)]",90
AT4G31550,AT4G31550_supp,0.04985685734348836,3.025279951837392,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT5G36925', 16.037549990363125), ('AT2G39518', 6.640485385314014), ('AT1G69900', 42.33284664588646), ('AT1G65845', 4.478721231738576), ('AT1G07175', 1.1648829135982046), ('AT5G64905', 8.76070829010534), ('AT1G55450', 71.39974678752375), ('AT2G47140', 38.02490143272027), ('AT1G29440', 1.321852850925568), ('AT5G05300', 16.652159858170876), ('AT5G45340', 2.275484580743014), ('AT1G52200', 0.943599362119358), ('AT5G22250', 21.693558939749632), ('AT3G55840', 13.2021489285663), ('AT3G54420', 1.655090276120075), ('AT2G40180', 0.6602959477806258), ('AT2G39980', 0.8824722568625333), ('AT5G01750', 13.731769326981292), ('AT4G14400', 1.3603113248025185), ('AT1G78850', 32.937270705852804), ('AT1G80450', 2.980355615529548), ('AT3G07195', 55.62863915862395), ('AT1G72060', 0.5876172067927196), ('AT3G22060', 31.809643408461863), ('AT1G02360', 33.10123466095531), ('AT5G59990', 1.734567243502663), ('AT2G27310', 16.995017142620025), ('AT1G76070', 5.357077927357389), ('AT3G25780', 1.513820680681136), ('AT1G71697', 39.45844053228495), ('AT1G05575', 23.916844724672128), ('AT3G23030', 9.99209366567705), ('AT1G66090', 72.3652390618241), ('AT5G25250', 4.590275588859709)]",45
AT5G02320,AT5G02320_supp,0.17949494949494949,8.497554602210489,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT1G03780', 9.824574167372116), ('AT2G26760', 5.665716206695668), ('AT1G76310', 5.131439702941421), ('AT3G02120', 6.795919272123105), ('AT4G24265', 2.1158818947013844), ('AT4G35620', 7.724429175937495), ('AT3G51740', 4.09848654308395), ('AT5G03870', 5.834335312119353), ('AT5G03885', 4.169646323954838), ('AT3G05152', 1.5653849063017913), ('AT5G15510', 9.231756178078715), ('AT5G25090', 8.914354852160502), ('AT4G28230', 7.972675936926766), ('AT1G08560', 5.751682750892835), ('AT1G14260', 3.054435517630751), ('AT5G56120', 10.54473612186124), ('AT3G14190', 7.321604783640565), ('AT1G31335', 4.638310074415688), ('AT3G15550', 6.04099759152001), ('AT3G16280', 9.212750571996285), ('AT5G06150', 6.97247621772517), ('AT1G18370', 5.803453483756651), ('AT1G16630', 7.563332884543403), ('AT3G42725', 3.764187400153339), ('AT3G51230', 13.452957512243264), ('AT3G51280', 6.766712072110954), ('AT3G51720', 6.028221216966347), ('AT3G52110', 10.529747220427852), ('AT3G59765', 4.257118214528931), ('AT3G61118', 0.5745772125698332), ('AT4G01730', 0.9322051516079936), ('AT4G02800', 3.9720045494651095), ('AT4G35730', 5.160495837825067), ('AT4G33270', 9.515058475373705), ('AT4G14330', 6.862547502576116), ('AT4G33260', 11.934524413738506), ('AT4G17000', 4.4299397950812125), ('AT4G32830', 4.046956164613939), ('AT3G55660', 2.9575492684968947), ('AT5G13840', 6.594996581202552), ('AT1G02730', 5.126595496577085), ('AT3G05330', 11.374456057723467), ('AT5G45700', 4.198497959467931), ('AT1G63100', 9.798021204944265), ('AT2G16270', 6.085392928064521), ('AT2G22610', 1.2197456635446535), ('AT5G44040', 4.508887245588295), ('AT2G25060', 5.7065385682093925), ('AT5G38300', 2.821213484172086), ('AT3G11520', 6.370980532229072), ('AT1G23790', 6.45386252974021), ('AT1G20930', 0.4653927853613596), ('AT1G30690', 6.036363896292668), ('AT5G17160', 0.2883013799766168), ('AT2G34190', 8.230307121680546), ('AT1G51405', 0.2368675102134741), ('AT2G37390', 3.891330124983927), ('AT2G42110', 5.518927218859693), ('AT2G45780', 2.204259055567817), ('AT5G16250', 4.775580278996185), ('AT3G02640', 9.601892083368806), ('AT1G20610', 1.033512122793557), ('AT2G33560', 0.5200845332918972), ('AT5G47500', 7.640571024606574)]",90
AT5G17260,AT5G17260_supp,0.062382062382062384,3.3323909227964568,0.0,1.0,placeholder,"frozenset({'activating', 'top50perTarget', 'supp.genes_vs_tracks.rankings'})","[('AT5G52270', 21.936121958201745), ('AT1G52315', 131.98668140304528), ('AT4G16640', 23.204642273316324), ('AT5G46530', 50.56997581579047), ('AT5G38610', 0.8704111460546811), ('AT5G22870', 13.714015969456142), ('AT1G23530', 21.56226289122602), ('AT2G44930', 58.61810985953751), ('AT2G34530', 65.28782606278354), ('AT2G34540', 42.90556516268999), ('AT5G48690', 75.97006362909653), ('AT2G36650', 8.961581263492016), ('AT5G25370', 21.78672209647237), ('AT5G45520', 76.95074533515957), ('AT1G11570', 67.5154977157269), ('AT1G13195', 86.2307118376151), ('AT4G19050', 26.01303067917565), ('AT3G01680', 19.321536840532435), ('AT1G75720', 2.33152901076854), ('AT5G04890', 82.77413613361183), ('AT2G14620', 58.35669461892347), ('AT2G27740', 0.3937411998635252), ('AT4G25000', 3.757474356739754), ('AT5G20870', 121.37791704287314), ('AT4G28500', 5.179110925160766), ('AT3G03200', 103.78682299953078), ('AT3G56230', 0.7926562853080935), ('AT3G13590', 83.03918494485637), ('AT3G04030', 5.830351254995202), ('AT3G47180', 90.06655701764828), ('AT1G29520', 45.4435353784628), ('AT5G50120', 5.944775969565196)]",124
